fpr,tpr,roc_thresholds,precision,recall,f1_score,pr_thresholds,bin_center,true_rate,count,roc_auc,brier_score
0.0,0.0,inf,0.4261326329612607,1.0,0.5976058889956088,9.771458556584299e-11,0.05,0.12330827067669173,665.0,0.89559540641649,0.1283726854752462
0.0,0.0015408320493066256,1.0,0.4264126149802891,1.0,0.59788115656391,1.6494431471391911e-09,0.15000000000000002,0.1810344827586207,116.0,,
0.0,0.0030816640986132513,0.9999999999999858,0.4266929651545036,1.0,0.5981566778350401,3.5165538920577586e-09,0.25,0.23076923076923078,65.0,,
0.0,0.009244992295839754,0.9999999999991189,0.42697368421052634,1.0,0.5984324531599018,1.2384019551665483e-08,0.35000000000000003,0.42857142857142855,42.0,,
0.0,0.01386748844375963,0.9999999999989342,0.4272547728768927,1.0,0.5987084828900453,8.487829685202053e-08,0.45,0.38461538461538464,39.0,,
0.0,0.020030816640986132,0.9999999999978826,0.427536231884058,1.0,0.5989847673776701,1.1919886111138271e-07,0.55,0.5476190476190477,42.0,,
0.0,0.026194144838212634,0.999999999993463,0.42810026385224276,1.0,0.5995381020374145,1.5100256894981766e-07,0.6500000000000001,0.4857142857142857,35.0,,
0.0,0.030816640986132512,0.9999999999874873,0.4283828382838284,1.0,0.5998151529171907,1.5368595962074434e-07,0.75,0.4827586206896552,29.0,,
0.0,0.03852080123266564,0.999999999955449,0.428665785997358,1.0,0.6000924599697643,1.9323609179192767e-07,0.8500000000000001,0.5833333333333334,36.0,,
0.0,0.046224961479198766,0.9999999999528058,0.42894910773298084,1.0,0.6003700235506021,2.0190564818796625e-07,0.95,0.9315673289183223,453.0,,
0.0,0.053929121725731895,0.999999999785949,0.42923280423280424,1.0,0.6006478440158282,4.0463782156847387e-07,,,,,
0.0,0.05701078582434515,0.9999999996242224,0.42951687624090007,1.0,0.6009259217222266,6.709583315233749e-07,,,,,
0.0,0.0847457627118644,0.9999999952091088,0.42980132450331127,1.0,0.6012042570272421,8.762533800682423e-07,,,,,
0.0,0.08782742681047766,0.9999999950991167,0.4300861497680583,1.0,0.6014828502889823,9.020893400194739e-07,,,,,
0.0,0.09553158705701079,0.9999999936965054,0.4303713527851459,1.0,0.6017617018662187,9.920681996289539e-07,,,,,
0.0,0.09861325115562404,0.9999999886722862,0.4306569343065693,1.0,0.6020408121183882,1.235704950537431e-06,,,,,
0.0,0.11864406779661017,0.999999927462599,0.4309428950863214,1.0,0.6023201814055954,1.2751439454468763e-06,,,,,
0.0,0.12172573189522343,0.9999999155326371,0.4312292358803987,1.0,0.6025998100886133,1.4162309428381473e-06,,,,,
0.0,0.1263482280431433,0.9999998968543107,0.4315159574468085,1.0,0.6028796985288849,1.6424070907288187e-06,,,,,
0.0,0.12942989214175654,0.9999998786853868,0.4318030605455755,1.0,0.6031598470885258,1.700605902106413e-06,,,,,
0.0,0.14175654853620956,0.9999996808963173,0.43209054593874835,1.0,0.6034402561303243,2.4278220174678057e-06,,,,,
0.0,0.14791987673343607,0.9999996009068909,0.4323784143904064,1.0,0.6037209260177437,3.2383275013365098e-06,,,,,
0.0,0.24961479198767333,0.9999518726600214,0.43266666666666664,1.0,0.6040018571149243,4.2514665093396435e-06,,,,,
0.0,0.25577812018489987,0.9999489750494879,0.4325767690253672,0.9984591679506933,0.6036329720277708,5.684854839419222e-06,,,,,
0.0,0.2850539291217257,0.9999041201742149,0.43286573146292584,0.9984591679506933,0.6039142548674055,5.757524601236483e-06,,,,,
0.0,0.288135593220339,0.9999026728676637,0.4324866310160428,0.9969183359013868,0.603263399043022,8.012303583266036e-06,,,,,
0.0,0.2896764252696456,0.9999001573466119,0.43277591973244145,0.9969183359013868,0.6035447718979076,8.115369240902852e-06,,,,,
0.0,0.29275808936825887,0.9998976285804152,0.4330655957161981,0.9969183359013868,0.6038264073499521,9.109621620192217e-06,,,,,
0.0,0.29583975346687214,0.9998940128352103,0.4333556597454789,0.9969183359013868,0.6041083057669386,1.0643552127914865e-05,,,,,
0.0011441647597254005,0.29583975346687214,0.9998809114118589,0.4336461126005362,0.9969183359013868,0.6043904675173374,1.1034435046461644e-05,,,,,
0.0011441647597254005,0.3066255778120185,0.9998460993000767,0.43326626425217973,0.9953775038520801,0.6037383135310552,1.2343929766999396e-05,,,,,
0.002288329519450801,0.3066255778120185,0.9998450348779281,0.43355704697986575,0.9953775038520801,0.6040205661329119,1.521110959168866e-05,,,,,
0.002288329519450801,0.31741140215716485,0.9997916759484797,0.4338482202820685,0.9953775038520801,0.6043030827690086,1.7533073190846026e-05,,,,,
0.002288329519450801,0.3204930662557781,0.99978536537317,0.43413978494623656,0.9953775038520801,0.6045858638100067,2.0151207626338676e-05,,,,,
0.002288329519450801,0.3266563944530046,0.999731328135124,0.4344317417619368,0.9953775038520801,0.6048689096272611,2.21453195015976e-05,,,,,
0.002288329519450801,0.32973805855161786,0.9997094888632297,0.4347240915208614,0.9953775038520801,0.6051522205928229,2.2644246926790242e-05,,,,,
0.002288329519450801,0.36517719568567025,0.9990267242533324,0.43434343434343436,0.9938366718027735,0.6044985899566664,2.475134362341029e-05,,,,,
0.002288329519450801,0.3682588597842835,0.9989894456482429,0.43463611859838275,0.9938366718027735,0.6047819929532942,2.5056142244517687e-05,,,,,
0.002288329519450801,0.3697996918335901,0.9989754696590316,0.4349291975724882,0.9938366718027735,0.6050656618063927,2.5483964724096642e-05,,,,,
0.003432494279176201,0.3697996918335901,0.9989518762505967,0.4352226720647773,0.9938366718027735,0.6053495968902314,2.588226941447305e-05,,,,,
0.003432494279176201,0.38366718027734975,0.9988334460290423,0.4355165428764348,0.9938366718027735,0.6056337985797836,2.788828477982418e-05,,,,,
0.004576659038901602,0.38366718027734975,0.9987982769549852,0.4358108108108108,0.9938366718027735,0.6059182672507264,2.8799412585694864e-05,,,,,
0.004576659038901602,0.3898305084745763,0.9987596011343547,0.43610547667342797,0.9938366718027735,0.6062030032794437,3.0393358809976338e-05,,,,,
0.004576659038901602,0.3929121725731895,0.9986990474535175,0.4364005412719892,0.9938366718027735,0.6064880070430264,3.0601890736501905e-05,,,,,
0.004576659038901602,0.40061633281972264,0.9984147315026777,0.43669600541638454,0.9938366718027735,0.6067732789192757,3.1795403429659874e-05,,,,,
0.004576659038901602,0.4036979969183359,0.9983462539924195,0.4369918699186992,0.9938366718027735,0.6070588192867035,3.258230451146947e-05,,,,,
0.004576659038901602,0.4052388289676425,0.9983082645990924,0.4362279511533243,0.9907550077041603,0.6057465807762503,3.410813796120536e-05,,,,,
0.005720823798627002,0.4052388289676425,0.9981806153428187,0.4365241004752206,0.9907550077041603,0.6060320409942739,3.435834394531827e-05,,,,,
0.005720823798627002,0.41910631741140214,0.9973761202012742,0.4361413043478261,0.9892141756548536,0.6053748189494206,3.436415825586978e-05,,,,,
0.006864988558352402,0.41910631741140214,0.997287794320199,0.43643779741672334,0.9892141756548536,0.6056603731101861,3.4984284459070356e-05,,,,,
0.006864988558352402,0.4221879815100154,0.9970230428804303,0.43673469387755104,0.9892141756548536,0.6059461967888011,3.5175448687875795e-05,,,,,
0.006864988558352402,0.4252696456086287,0.99675825125451,0.43703199455411845,0.9892141756548536,0.6062322903670192,3.581015515772831e-05,,,,,
0.006864988558352402,0.42989214175654855,0.9963768583315732,0.4373297002724796,0.9892141756548536,0.6065186542273148,3.652797678429433e-05,,,,,
0.006864988558352402,0.43297380585516176,0.996195893626807,0.4376278118609407,0.9892141756548536,0.6068052887528856,3.690526117407653e-05,,,,,
0.006864988558352402,0.43605546995377503,0.9959875044283462,0.4379263301500682,0.9892141756548536,0.607092194327654,3.871730405811216e-05,,,,,
0.006864988558352402,0.4391371340523883,0.9957632035766114,0.43822525597269624,0.9892141756548536,0.6073793713362688,3.977079045813333e-05,,,,,
0.006864988558352402,0.4699537750385208,0.9934822966688742,0.4385245901639344,0.9892141756548536,0.607666820164107,4.166301435760569e-05,,,,,
0.006864988558352402,0.47303543913713403,0.9932398878743653,0.4384404924760602,0.987673343605547,0.6072951165374398,4.252841258628006e-05,,,,,
0.008009153318077803,0.47303543913713403,0.993103523833058,0.43874058863791926,0.987673343605547,0.6075829341291121,4.333160920979513e-05,,,,,
0.008009153318077803,0.4930662557781202,0.9891663417549162,0.43904109589041096,0.987673343605547,0.607871024663025,4.387314487521946e-05,,,,,
0.009153318077803204,0.4930662557781202,0.9889994853706251,0.4393420150788211,0.987673343605547,0.608159388527616,4.44947704290209e-05,,,,,
0.009153318077803204,0.49922958397534667,0.9877190052137195,0.4396433470507545,0.987673343605547,0.6084480261120604,4.653778962716646e-05,,,,,
0.010297482837528604,0.5007704160246533,0.9874708705040744,0.43994509265614273,0.987673343605547,0.6087369378062724,5.297114455854684e-05,,,,,
0.010297482837528604,0.5038520801232665,0.986663529450196,0.44024725274725274,0.987673343605547,0.6090261240009073,5.406982425210555e-05,,,,,
0.011441647597254004,0.5038520801232665,0.9864930222609848,0.44054982817869415,0.987673343605547,0.6093155850873632,5.410200220726059e-05,,,,,
0.011441647597254004,0.5053929121725732,0.9862774781995566,0.4408528198074278,0.987673343605547,0.6096053214577821,6.0260545193647724e-05,,,,,
0.011441647597254004,0.5084745762711864,0.9862074810368273,0.4411562284927736,0.987673343605547,0.6098953335050531,6.132675114734346e-05,,,,,
0.011441647597254004,0.5161787365177196,0.9844534142359541,0.4414600550964187,0.987673343605547,0.6101856216228123,6.173142358502432e-05,,,,,
0.012585812356979404,0.5161787365177196,0.9844057451770596,0.44176430048242593,0.987673343605547,0.6104761862054467,6.17552655417414e-05,,,,,
0.012585812356979404,0.5269645608628659,0.9811635463873066,0.4420689655172414,0.987673343605547,0.6107670276480941,8.492072335546418e-05,,,,,
0.013729977116704805,0.5269645608628659,0.9810762303167424,0.44237405106970323,0.987673343605547,0.6110581463466456,9.279835900810184e-05,,,,,
0.013729977116704805,0.5300462249614792,0.9806536013517401,0.4419889502762431,0.9861325115562404,0.610395799254734,9.44501628482386e-05,,,,,
0.014874141876430207,0.5300462249614792,0.9801095911581353,0.44229440221147204,0.9861325115562404,0.6106870186255219,9.674960451853701e-05,,,,,
0.014874141876430207,0.5331278890600925,0.9797040516232409,0.4426002766251729,0.9861325115562404,0.6109785160100296,0.00010880163518843091,,,,,
0.016018306636155607,0.5331278890600925,0.9792636499314997,0.4429065743944637,0.9861325115562404,0.6112702918065579,0.00011359912035188934,,,,,
0.016018306636155607,0.5423728813559322,0.9776060222435741,0.44321329639889195,0.9861325115562404,0.6115623464141684,0.00011752125289264727,,,,,
0.016018306636155607,0.5454545454545454,0.9775503000322752,0.4435204435204435,0.9861325115562404,0.6118546802326855,0.00011785898390890911,,,,,
0.016018306636155607,0.5608628659476117,0.9723611833466913,0.44382801664355065,0.9861325115562404,0.6121472936626994,0.00011848765424743439,,,,,
0.018306636155606407,0.5608628659476117,0.9722927523347921,0.4444444444444444,0.9861325115562404,0.6127333609634089,0.0001190856173381561,,,,,
0.018306636155606407,0.5639445300462249,0.9716631832995333,0.44475330090340515,0.9861325115562404,0.6130268156391248,0.0001204278270354436,,,,,
0.019450800915331808,0.5639445300462249,0.9714887780629529,0.44506258692628653,0.9861325115562404,0.6133205515363803,0.00012251737519831208,,,,,
0.019450800915331808,0.5824345146379045,0.9620254194689547,0.4453723034098817,0.9861325115562404,0.6136145690596169,0.000138030652004424,,,,,
0.020594965675057208,0.5824345146379045,0.9617853747490818,0.4456824512534819,0.9861325115562404,0.6139088686140515,0.00014454388315243355,,,,,
